,,,0
野菜類,（キャベツ類）キャベツ結球葉油いため,Carbon,2.7
野菜類,（キャベツ類）グリーンボール結球葉生,Carbon,3.2
野菜類,（キャベツ類）レッドキャベツ結球葉生,Carbon,3.5
野菜類,きゅうり果実生,Carbon,1.9
野菜類,きゅうり漬物ピクルススイート型,Carbon,17
野菜類,クレソン茎葉生,Carbon,0.5
野菜類,ケール葉生,Carbon,1.2
野菜類,コールラビ球茎生,Carbon,2.2
野菜類,コールラビ球茎ゆで,Carbon,2.2
野菜類,ごぼう根生,Carbon,1.0
野菜類,ごぼう根ゆで,Carbon,0.9
野菜類,こまつな葉生,Carbon,0.3
野菜類,こまつな葉ゆで,Carbon,0.3
野菜類,ししとう果実生,Carbon,1.2
野菜類,ししとう果実油いため,Carbon,1.2
野菜類,しゅんぎく葉生,Carbon,0.4
野菜類,しゅんぎく葉ゆで,Carbon,0.4
野菜類,（しょうが類）しょうが根茎生,Carbon,4.0
野菜類,ズッキーニ果実生,Carbon,1.4
野菜類,セロリ葉柄生,Carbon,1.3
野菜類,そらまめ未熟豆生,Carbon,12.1
野菜類,そらまめ未熟豆ゆで,Carbon,12.5
野菜類,（だいこん類）葉だいこん葉生,Carbon,1.1
野菜類,（だいこん類）だいこん葉生,Carbon,1.4
野菜類,（だいこん類）だいこん葉ゆで,Carbon,1.3
野菜類,（だいこん類）だいこん根皮つき生,Carbon,2.6
野菜類,（だいこん類）だいこん根皮つきゆで,Carbon,2.7
野菜類,（だいこん類）だいこん根皮むき生,Carbon,2.8
野菜類,（だいこん類）だいこん根皮むきゆで,Carbon,2.5
野菜類,たけのこ若茎生,Carbon,1.4
野菜類,たけのこ若茎ゆで,Carbon,1.5
野菜類,たけのこ水煮缶詰,Carbon,2.2
野菜類,（たまねぎ類）たまねぎりん茎生,Carbon,6.9
野菜類,（たまねぎ類）たまねぎりん茎水さらし,Carbon,3.9
野菜類,（たまねぎ類）たまねぎりん茎ゆで,Carbon,4.7
野菜類,（たまねぎ類）たまねぎりん茎油いため,Carbon,7.9
野菜類,（たまねぎ類）赤たまねぎりん茎生,Carbon,7
野菜類,（たまねぎ類）葉たまねぎりん茎及び葉生,Carbon,5.1
野菜類,チコリ若芽生,Carbon,0.8
野菜類,チンゲンサイ葉生,Carbon,0.4
野菜類,チンゲンサイ葉ゆで,Carbon,0.5
野菜類,チンゲンサイ葉油いため,Carbon,0.5
野菜類,とうがらし果実生,Carbon,7.7
野菜類,（とうもろこし類）スイートコーン未熟種子生,Carbon,12.0
野菜類,（とうもろこし類）スイートコーン未熟種子ゆで,Carbon,12.8
野菜類,（とうもろこし類）スイートコーン未熟種子電子レンジ調理,Carbon,13.8
野菜類,（とうもろこし類）スイートコーン未熟種子穂軸つき冷凍,Carbon,12.7
野菜類,（とうもろこし類）スイートコーン未熟種子カーネル冷凍,Carbon,12.8
野菜類,（とうもろこし類）スイートコーン缶詰ホールカーネルスタイル,Carbon,13
野菜類,（とうもろこし類）ヤングコーン幼雌穂生,Carbon,2.8
野菜類,（トマト類）トマト果実生,Carbon,3.1
野菜類,（トマト類）ミニトマト果実生,Carbon,4.5
野菜類,（トマト類）缶詰ホール食塩無添加,Carbon,3.6
野菜類,（トマト類）缶詰トマトジュース食塩添加,Carbon,2.9
野菜類,（なす類）なす果実生,Carbon,2.6
野菜類,（なす類）なす果実ゆで,Carbon,2.3
野菜類,（なす類）なす果実油いため,Carbon,3.2
野菜類,（なす類）なす果実天ぷら,Carbon,9.7
野菜類,（なす類）べいなす果実生,Carbon,2.6
野菜類,（なす類）べいなす果実素揚げ,Carbon,3.1
野菜類,にがうり果実生,Carbon,0.3
野菜類,にがうり果実油いため,Carbon,0.4
野菜類,（にら類）にら葉生,Carbon,1.7
野菜類,（にら類）にら葉ゆで,Carbon,2.3
野菜類,（にら類）にら葉油いため,Carbon,2
野菜類,（にんじん類）にんじん根皮つき生,Carbon,5.8
野菜類,（にんじん類）にんじん根皮つきゆで,Carbon,5.2
野菜類,（にんじん類）にんじん根皮むき生,Carbon,5.7
野菜類,（にんじん類）にんじん根皮むきゆで,Carbon,5.0
野菜類,（にんじん類）にんじん根皮むき油いため,Carbon,7.4
野菜類,（にんじん類）にんじん根皮むき素揚げ,Carbon,8.1
野菜類,（にんじん類）にんじん根冷凍,Carbon,4.9
野菜類,（にんじん類）にんじんグラッセ,Carbon,9.1
野菜類,（にんじん類）にんじんジュース缶詰,Carbon,5.7
野菜類,（にんじん類）ミニキャロット根生,Carbon,4.6
野菜類,（にんにく類）にんにくりん茎生,Carbon,1.0
野菜類,（にんにく類）にんにくりん茎油いため,Carbon,1.2
野菜類,（ねぎ類）根深ねぎ葉軟白生,Carbon,3.6
野菜類,（ねぎ類）根深ねぎ葉軟白ゆで,Carbon,3
野菜類,（ねぎ類）根深ねぎ葉軟白油いため,Carbon,4.1
野菜類,（ねぎ類）葉ねぎ葉生,Carbon,0
野菜類,（ねぎ類）葉ねぎ葉油いため,Carbon,0
野菜類,はくさい結球葉生,Carbon,2.0
野菜類,はくさい結球葉ゆで,Carbon,1.9
野菜類,パクチョイ葉生,Carbon,2.1
野菜類,バジル葉生,Carbon,0.3
野菜類,パセリ葉生,Carbon,0.9
野菜類,はつかだいこん根生,Carbon,1.9
野菜類,ビーツ根生,Carbon,6.9
野菜類,ビーツ根ゆで,Carbon,6.7
野菜類,（ピーマン類）青ピーマン果実生,Carbon,2.3
野菜類,（ピーマン類）青ピーマン果実油いため,Carbon,2.4
野菜類,（ピーマン類）赤ピーマン果実生,Carbon,5.3
野菜類,（ピーマン類）赤ピーマン果実油いため,Carbon,4.5
野菜類,（ピーマン類）黄ピーマン果実生,Carbon,4.9
野菜類,（ピーマン類）黄ピーマン果実油いため,Carbon,5.1
野菜類,ブロッコリー花序生,Carbon,1.5
野菜類,ブロッコリー花序ゆで,Carbon,1.2
野菜類,ほうれんそう葉通年平均生,Carbon,0.3
野菜類,ほうれんそう葉通年平均ゆで,Carbon,0.4
野菜類,ほうれんそう葉通年平均油いため,Carbon,0.4
野菜類,ほうれんそう葉冷凍,Carbon,0.8
野菜類,めキャベツ結球葉生,Carbon,4.1
野菜類,めキャベツ結球葉ゆで,Carbon,4
野菜類,（もやし類）アルファルファもやし生,Carbon,0.3
野菜類,（もやし類）だいずもやし生,Carbon,0.6
野菜類,（もやし類）だいずもやしゆで,Carbon,0.5
野菜類,（もやし類）ブラックマッペもやし生,Carbon,1.4
野菜類,（もやし類）ブラックマッペもやしゆで,Carbon,1.2
野菜類,（もやし類）りょくとうもやし生,Carbon,1.3
野菜類,（もやし類）りょくとうもやしゆで,Carbon,1.1
野菜類,モロヘイヤ茎葉生,Carbon,0.1
野菜類,モロヘイヤ茎葉ゆで,Carbon,0.1
野菜類,ようさい茎葉生,Carbon,0.9
野菜類,ようさい茎葉ゆで,Carbon,1
野菜類,リーキりん茎葉生,Carbon,2.4
野菜類,リーキりん茎葉ゆで,Carbon,2.4
野菜類,ルッコラ葉生,Carbon,0
野菜類,ルバーブ葉柄生,Carbon,1.9
野菜類,ルバーブ葉柄ゆで,Carbon,1.4
野菜類,（レタス類）レタス土耕栽培結球葉生,Carbon,1.7
野菜類,（レタス類）レタス水耕栽培結球葉生,Carbon,2
野菜類,（レタス類）サラダな葉生,Carbon,0.7
野菜類,（レタス類）リーフレタス葉生,Carbon,0.9
野菜類,（レタス類）サニーレタス葉生,Carbon,0.6
野菜類,（レタス類）コスレタス葉生,Carbon,1.2
野菜類,れんこん根茎生,Carbon,13.0
野菜類,れんこん根茎ゆで,Carbon,12.7
果実類,アボカド生,Carbon,0.8
果実類,あんず生,Carbon,4.7
果実類,あんず乾,Carbon,49
果実類,あんずジャム高糖度,Carbon,63.1
果実類,いちご生,Carbon,5.9
果実類,いちごジャム高糖度,Carbon,62.1
果実類,いちじく生,Carbon,11.0
果実類,いちじく乾,Carbon,62.1
果実類,オリーブ塩漬グリーンオリーブ,Carbon,0
果実類,かき甘がき生,Carbon,13.1
果実類,かき渋抜きがき生,Carbon,13.6
果実類,（かんきつ類）うんしゅうみかんじょうのう早生生,Carbon,8.7
果実類,（かんきつ類）うんしゅうみかんじょうのう普通生,Carbon,8.9
果実類,（かんきつ類）うんしゅうみかん砂じょう早生生,Carbon,9.2
果実類,（かんきつ類）うんしゅうみかん砂じょう普通生,Carbon,9.5
果実類,（かんきつ類）うんしゅうみかん果実飲料ストレートジュース,Carbon,9.1
果実類,（かんきつ類）うんしゅうみかん果実飲料濃縮還元ジュース,Carbon,8.3
果実類,（かんきつ類）オレンジネーブル砂じょう生,Carbon,8.1
果実類,（かんきつ類）オレンジバレンシア米国産砂じょう生,Carbon,7
果実類,（かんきつ類）オレンジバレンシア果実飲料ストレートジュース,Carbon,8.7
果実類,（かんきつ類）オレンジバレンシア果実飲料濃縮還元ジュース,Carbon,7.7
果実類,（かんきつ類）オレンジバレンシアマーマレード高糖度,Carbon,60.2
果実類,（かんきつ類）グレープフルーツ白肉種砂じょう生,Carbon,7.3
果実類,（かんきつ類）グレープフルーツ果実飲料ストレートジュース,Carbon,8.7
果実類,（かんきつ類）グレープフルーツ果実飲料濃縮還元ジュース,Carbon,7.7
果実類,（かんきつ類）グレープフルーツ缶詰,Carbon,15.2
果実類,（かんきつ類）ライム果汁生,Carbon,1.9
果実類,（かんきつ類）レモン全果生,Carbon,2.6
果実類,（かんきつ類）レモン果汁生,Carbon,3.1
果実類,キウイフルーツ緑肉種生,Carbon,9.7
果実類,キウイフルーツ黄肉種生,Carbon,11.2
果実類,グァバ赤肉種生,Carbon,3.6
果実類,グァバ果実飲料20%果汁入り飲料（ネクター）,Carbon,9.9
果実類,グーズベリー生,Carbon,10.9
果実類,ココナッツココナッツウォーター,Carbon,7.8
果実類,さくらんぼ米国産生,Carbon,13.7
果実類,さくらんぼ米国産缶詰,Carbon,13.6
果実類,すいか赤肉種生,Carbon,7.6
果実類,（すもも類）プルーン生,Carbon,10.7
果実類,（すもも類）プルーン乾,Carbon,41.7
果実類,チェリモヤ生,Carbon,13.7
果実類,（なし類）日本なし生,Carbon,8.1
果実類,（なし類）西洋なし生,Carbon,9.2
果実類,（なし類）西洋なし缶詰,Carbon,16.5
果実類,なつめやし乾,Carbon,60.2
果実類,パインアップル生,Carbon,10.9
果実類,パインアップル果実飲料ストレートジュース,Carbon,9.9
果実類,パインアップル果実飲料濃縮還元ジュース,Carbon,9.9
果実類,パインアップル缶詰,Carbon,19.4
果実類,パインアップル砂糖漬,Carbon,87
果実類,バナナ生,Carbon,18.5
果実類,パパイア完熟生,Carbon,7.1
果実類,ぶどう生,Carbon,14.4
果実類,ぶどう干しぶどう,Carbon,76.3
果実類,ぶどう果実飲料ストレートジュース,Carbon,13.9
果実類,ぶどう果実飲料濃縮還元ジュース,Carbon,11.7
果実類,ぶどうジャム,Carbon,47
果実類,ブルーベリー生,Carbon,8.6
果実類,ブルーベリージャム,Carbon,41.1
果実類,ホワイトサポテ生,Carbon,15.8
果実類,マルメロ生,Carbon,9.4
果実類,マンゴー生,Carbon,13.9
果実類,メロン温室メロン生,Carbon,9.3
果実類,メロン露地メロン緑肉種生,Carbon,9.2
果実類,（もも類）もも生,Carbon,8.0
果実類,（もも類）もも缶詰白肉種果肉,Carbon,16.1
果実類,（もも類）もも缶詰液汁,Carbon,18.7
果実類,（もも類）ネクタリン生,Carbon,7.7
果実類,ライチー生,Carbon,14.9
果実類,ラズベリー生,Carbon,5.6
果実類,りんご皮むき生,Carbon,12.2
果実類,りんご皮つき生,Carbon,12.8
果実類,りんご果実飲料ストレートジュース,Carbon,10.7
果実類,りんご果実飲料濃縮還元ジュース,Carbon,10.3
果実類,りんごジャム,Carbon,50.8
きのこ類,えのきたけ生,Carbon,0.9
きのこ類,えのきたけゆで,Carbon,0.9
きのこ類,えのきたけ油いため,Carbon,1.1
きのこ類,えのきたけ味付け瓶詰,Carbon,9.9
きのこ類,（きくらげ類）あらげきくらげ乾,Carbon,0.9
きのこ類,（きくらげ類）あらげきくらげゆで,Carbon,0.2
きのこ類,（きくらげ類）あらげきくらげ油いため,Carbon,0.3
きのこ類,（きくらげ類）きくらげ乾,Carbon,2.6
きのこ類,（きくらげ類）きくらげゆで,Carbon,0.2
きのこ類,（きくらげ類）しろきくらげ乾,Carbon,3.4
きのこ類,（きくらげ類）しろきくらげゆで,Carbon,0.3
きのこ類,くろあわびたけ生,Carbon,1.3
きのこ類,しいたけ生しいたけ菌床栽培生,Carbon,0.6
きのこ類,しいたけ生しいたけ菌床栽培ゆで,Carbon,0.5
きのこ類,しいたけ生しいたけ菌床栽培油いため,Carbon,0.7
きのこ類,しいたけ生しいたけ原木栽培生,Carbon,0.7
きのこ類,しいたけ生しいたけ原木栽培ゆで,Carbon,0.6
きのこ類,しいたけ生しいたけ原木栽培油いため,Carbon,0.9
きのこ類,しいたけ乾しいたけ乾,Carbon,11.2
きのこ類,しいたけ乾しいたけゆで,Carbon,2.6
きのこ類,（しめじ類）ぶなしめじ生,Carbon,1.3
きのこ類,（しめじ類）ぶなしめじゆで,Carbon,1.5
きのこ類,（しめじ類）ぶなしめじ油いため,Carbon,1.3
きのこ類,たもぎたけ生,Carbon,0.4
きのこ類,なめこ生,Carbon,2.3
きのこ類,なめこゆで,Carbon,2.2
きのこ類,なめこ水煮缶詰,Carbon,1.4
きのこ類,ぬめりすぎたけ生,Carbon,1.9
きのこ類,（ひらたけ類）うすひらたけ生,Carbon,1.5
きのこ類,（ひらたけ類）エリンギ生,Carbon,2.9
きのこ類,（ひらたけ類）エリンギゆで,Carbon,3.1
きのこ類,（ひらたけ類）エリンギ焼き,Carbon,4.3
きのこ類,（ひらたけ類）エリンギ油いため,Carbon,3.7
きのこ類,（ひらたけ類）ひらたけ生,Carbon,1.3
きのこ類,（ひらたけ類）ひらたけゆで,Carbon,1.3
きのこ類,まいたけ生,Carbon,0.3
きのこ類,まいたけゆで,Carbon,0.3
きのこ類,まいたけ油いため,Carbon,0.4
きのこ類,まいたけ乾,Carbon,3.4
きのこ類,マッシュルーム生,Carbon,0.1
きのこ類,マッシュルームゆで,Carbon,0.2
きのこ類,マッシュルーム油いため,Carbon,0.2
きのこ類,マッシュルーム水煮缶詰,Carbon,0.2
きのこ類,やなぎまつたけ生,Carbon,0.7
藻類,あおのり素干し,Carbon,0.2
藻類,あまのりほしのり,Carbon,0.4
藻類,あまのり焼きのり,Carbon,1.7
藻類,あまのり味付けのり,Carbon,13.5
藻類,（こんぶ類）まこんぶ素干し,Carbon,0
藻類,（こんぶ類）刻み昆布,Carbon,0.4
藻類,（こんぶ類）つくだ煮,Carbon,19.8
藻類,てんぐさ粉寒天,Carbon,0.1
藻類,ひじきほしひじきステンレス釜乾,Carbon,0.4
藻類,ひじきほしひじきステンレス釜ゆで,Carbon,0
藻類,ひじきほしひじきステンレス釜油いため,Carbon,0
藻類,ひとえぐさつくだ煮,Carbon,22.9
藻類,（もずく類）おきなわもずく塩蔵塩抜き,Carbon,0
藻類,わかめカットわかめ,Carbon,0
藻類,わかめ湯通し塩蔵わかめ塩抜き,Carbon,0
藻類,わかめめかぶわかめ生,Carbon,0
魚介類,＜魚類＞（あじ類）まあじ皮つき、フライ,Carbon,7.8
魚介類,＜魚類＞（あじ類）まあじ小型骨付きから揚げ,Carbon,4.0
魚介類,＜魚類＞（いわし類）まいわしフライ,Carbon,10.3
魚介類,＜魚類＞きす天ぷら,Carbon,7.7
魚介類,＜魚類＞（さば類）まさばフライ,Carbon,6.2
魚介類,＜魚類＞（たら類）すけとうだらフライ,Carbon,6.5
魚介類,＜えび・かに類＞（えび類）バナメイエビ養殖天ぷら,Carbon,6.5
魚介類,＜いか・たこ類＞（いか類）するめいか胴皮なし天ぷら,Carbon,8.2
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身つきとんかつ,Carbon,8.8
肉類,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉とんかつ,Carbon,14.2
肉類,＜鳥肉類＞にわとり［若鶏肉］もも皮つきから揚げ,Carbon,13.0
肉類,＜鳥肉類＞にわとり［若鶏肉］もも皮なしから揚げ,Carbon,13.4
